,index,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,Country,Debut Year,Last Year,Total Years,Innings per Matches,Not outs per innings,Arithmatic Average of Total Runs by Inns Played,Not Out when scored highest,HS Numeric,100's per innings,50's per innings,0's per innings,4s numeric,6s numeric,boundaries,4s per Inns,6s per Inns,Boundary Ave per Inns,boundaries per innings,runs scored by boundaries,boundaries to runs ratio,runs without boundaries,BF without boundaries,Strike Rate without boundaries,Avg runs per year
297,709,Abul Hasan ,2012-2018,7,3.0,0.0,11.0,7,3.66,16.0,68.75,0.0,0.0,0.0,1,0,BANGLADESH,2012,2018,6,0.42857142857142855,0.0,3.6666666666666665,0,7,0.0,0.0,0.0,1,0,1,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,4,0.36363636363636365,7.0,15.0,46.666666666666664,1.8333333333333333
298,713,Aftab Ahmed ,2004-2010,85,85.0,6.0,1954.0,92,24.73,2353.0,83.04,0.0,14.0,8.0,205,49,BANGLADESH,2004,2010,6,1.0,0.07058823529411765,22.988235294117647,0,92,0.0,0.16470588235294117,0.09411764705882353,205,49,254,2.411764705882353,0.5764705882352941,13.105882352941176,2.988235294117647,1114,0.5701125895598772,840.0,2099.0,40.01905669366365,325.6666666666667
299,715,Akram Khan ,1988-2003,44,44.0,2.0,976.0,65,23.23,1721.0,56.71,0.0,5.0,3.0,73+,2+,BANGLADESH,1988,2003,15,1.0,0.045454545454545456,22.181818181818183,0,65,0.0,0.11363636363636363,0.06818181818181818,73,2,75,1.6590909090909092,0.045454545454545456,6.909090909090909,1.7045454545454546,304,0.3114754098360656,672.0,1646.0,40.826245443499396,65.06666666666666
300,716,Alok Kapali ,2002-2011,69,66.0,3.0,1235.0,115,19.6,1817.0,67.96,1.0,5.0,5.0,101,10,BANGLADESH,2002,2011,9,0.9565217391304348,0.045454545454545456,18.71212121212121,0,115,0.015151515151515152,0.07575757575757576,0.07575757575757576,101,10,111,1.5303030303030303,0.15151515151515152,7.03030303030303,1.6818181818181819,464,0.3757085020242915,771.0,1706.0,45.19343493552169,137.22222222222223
301,717,Al-Amin Hossain ,2014-2020,15,7.0,5.0,4.0,2*,2.0,20.0,20.0,0.0,0.0,2.0,0,0,BANGLADESH,2014,2020,6,0.4666666666666667,0.7142857142857143,0.5714285714285714,1,2,0.0,0.0,0.2857142857142857,0,0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,20.0,20.0,0.6666666666666666
302,719,Aminul Islam ,1988-2002,39,39.0,5.0,794.0,70,23.35,1403.0,56.59,0.0,3.0,5.0,57,2,BANGLADESH,1988,2002,14,1.0,0.1282051282051282,20.358974358974358,0,70,0.0,0.07692307692307693,0.1282051282051282,57,2,59,1.4615384615384615,0.05128205128205128,6.153846153846153,1.5128205128205128,240,0.3022670025188917,554.0,1344.0,41.220238095238095,56.714285714285715
303,721,Anamul Haque ,2012-2019,38,35.0,0.0,1052.0,120,30.05,1488.0,70.69,3.0,3.0,6.0,103,19,BANGLADESH,2012,2019,7,0.9210526315789473,0.0,30.057142857142857,0,120,0.08571428571428572,0.08571428571428572,0.17142857142857143,103,19,122,2.942857142857143,0.5428571428571428,15.028571428571428,3.4857142857142858,526,0.5,526.0,1366.0,38.50658857979502,150.28571428571428
304,727,Athar Ali Khan ,1988-1998,19,19.0,1.0,532.0,82,29.55,945.0,56.29,0.0,3.0,3.0,46+,3+,BANGLADESH,1988,1998,10,1.0,0.05263157894736842,28.0,0,82,0.0,0.15789473684210525,0.15789473684210525,46,3,49,2.4210526315789473,0.15789473684210525,10.631578947368421,2.5789473684210527,202,0.37969924812030076,330.0,896.0,36.830357142857146,53.2
305,733,Enamul Haque ,1990-2002,29,26.0,5.0,236.0,32,11.23,479.0,49.26,0.0,0.0,1.0,18+,0,BANGLADESH,1990,2002,12,0.896551724137931,0.19230769230769232,9.076923076923077,0,32,0.0,0.0,0.038461538461538464,18,0,18,0.6923076923076923,0.0,2.769230769230769,0.6923076923076923,72,0.3050847457627119,164.0,461.0,35.57483731019523,19.666666666666668
306,736,Faisal Hossain ,2004-2010,6,5.0,1.0,43.0,17,10.75,91.0,47.25,0.0,0.0,1.0,3,1,BANGLADESH,2004,2010,6,0.8333333333333334,0.2,8.6,0,17,0.0,0.0,0.2,3,1,4,0.6,0.2,3.6,0.8,18,0.4186046511627907,25.0,87.0,28.735632183908045,7.166666666666667
307,737,Farhad Reza ,2006-2011,34,31.0,6.0,412.0,50,16.48,636.0,64.77,0.0,1.0,2.0,39,8,BANGLADESH,2006,2011,5,0.9117647058823529,0.1935483870967742,13.290322580645162,0,50,0.0,0.03225806451612903,0.06451612903225806,39,8,47,1.2580645161290323,0.25806451612903225,6.580645161290322,1.5161290322580645,204,0.49514563106796117,208.0,589.0,35.31409168081494,82.4
308,738,Faruk Ahmed ,1988-1999,7,7.0,0.0,105.0,57,15.0,273.0,38.46,0.0,1.0,1.0,6+,0+,BANGLADESH,1988,1999,11,1.0,0.0,15.0,0,57,0.0,0.14285714285714285,0.14285714285714285,6,0,6,0.8571428571428571,0.0,3.4285714285714284,0.8571428571428571,24,0.22857142857142856,81.0,267.0,30.337078651685395,9.545454545454545
309,743,Habibul Bashar ,1995-2007,111,105.0,5.0,2168.0,78,21.68,3586.0,60.45,0.0,14.0,18.0,183+,10,BANGLADESH,1995,2007,12,0.9459459459459459,0.047619047619047616,20.64761904761905,0,78,0.0,0.13333333333333333,0.17142857142857143,183,10,193,1.7428571428571429,0.09523809523809523,7.542857142857143,1.838095238095238,792,0.36531365313653136,1376.0,3393.0,40.554081933392276,180.66666666666666
310,748,Hasibul Hossain ,1995-2004,32,26.0,6.0,172.0,21*,8.6,247.0,69.63,0.0,0.0,3.0,10+,5+,BANGLADESH,1995,2004,9,0.8125,0.23076923076923078,6.615384615384615,1,21,0.0,0.0,0.11538461538461539,10,5,15,0.38461538461538464,0.19230769230769232,2.6923076923076925,0.5769230769230769,70,0.4069767441860465,102.0,232.0,43.96551724137931,19.11111111111111
311,749,Imrul Kayes ,2008-2018,78,78.0,2.0,2434.0,144,32.02,3423.0,71.1,4.0,16.0,2.0,238,37,BANGLADESH,2008,2018,10,1.0,0.02564102564102564,31.205128205128204,0,144,0.05128205128205128,0.20512820512820512,0.02564102564102564,238,37,275,3.051282051282051,0.47435897435897434,15.051282051282051,3.5256410256410255,1174,0.48233360723089563,1260.0,3148.0,40.02541296060991,243.4
312,755,Javed Omar ,1995-2007,59,59.0,4.0,1312.0,85*,23.85,2528.0,51.89,0.0,10.0,2.0,139,5,BANGLADESH,1995,2007,12,1.0,0.06779661016949153,22.23728813559322,1,85,0.0,0.1694915254237288,0.03389830508474576,139,5,144,2.3559322033898304,0.0847457627118644,9.932203389830509,2.440677966101695,586,0.44664634146341464,726.0,2384.0,30.453020134228186,109.33333333333333
313,758,Khaled Mahmud ,1998-2006,77,72.0,3.0,991.0,50,14.36,1461.0,67.83,0.0,1.0,9.0,90,7,BANGLADESH,1998,2006,8,0.935064935064935,0.041666666666666664,13.76388888888889,0,50,0.0,0.013888888888888888,0.125,90,7,97,1.25,0.09722222222222222,5.583333333333333,1.3472222222222223,402,0.4056508577194753,589.0,1364.0,43.18181818181818,123.875
314,759,Khaled Mashud ,1995-2006,126,110.0,27.0,1818.0,71*,21.9,3315.0,54.84,0.0,7.0,8.0,124+,5+,BANGLADESH,1995,2006,11,0.873015873015873,0.24545454545454545,16.527272727272727,1,71,0.0,0.06363636363636363,0.07272727272727272,124,5,129,1.1272727272727272,0.045454545454545456,4.781818181818181,1.1727272727272726,526,0.2893289328932893,1292.0,3186.0,40.55241682360327,165.27272727272728
315,760,Liton Das ,2015-2021,47,47.0,3.0,1335.0,176,30.34,1489.0,89.65,4.0,3.0,7.0,140,22,BANGLADESH,2015,2021,6,1.0,0.06382978723404255,28.404255319148938,0,176,0.0851063829787234,0.06382978723404255,0.14893617021276595,140,22,162,2.978723404255319,0.46808510638297873,14.72340425531915,3.4468085106382977,692,0.5183520599250936,643.0,1327.0,48.45516201959307,222.5
316,765,Mahmudullah ,2007-2021,200,174.0,45.0,4469.0,128*,34.64,5800.0,77.05,3.0,25.0,9.0,337,70,BANGLADESH,2007,2021,14,0.87,0.25862068965517243,25.683908045977013,1,128,0.017241379310344827,0.14367816091954022,0.05172413793103448,337,70,407,1.9367816091954022,0.40229885057471265,10.160919540229884,2.339080459770115,1768,0.3956142313716715,2701.0,5393.0,50.08344149823846,319.2142857142857
317,768,Mashrafe Mortaza ,2001-2020,218,156.0,28.0,1773.0,51*,13.85,2021.0,87.72,0.0,1.0,15.0,150,62,BANGLADESH,2001,2020,19,0.7155963302752294,0.1794871794871795,11.365384615384615,1,51,0.0,0.00641025641025641,0.09615384615384616,150,62,212,0.9615384615384616,0.3974358974358974,6.230769230769231,1.358974358974359,972,0.5482233502538071,801.0,1809.0,44.27860696517413,93.3157894736842
318,771,Mehrab Hossain ,1998-2003,18,18.0,0.0,449.0,101,24.94,763.0,58.84,1.0,2.0,2.0,48,3,BANGLADESH,1998,2003,5,1.0,0.0,24.944444444444443,0,101,0.05555555555555555,0.1111111111111111,0.1111111111111111,48,3,51,2.6666666666666665,0.16666666666666666,11.666666666666666,2.8333333333333335,210,0.46770601336302897,239.0,712.0,33.56741573033708,89.8
319,773,Minhajul Abedin ,1986-1999,27,26.0,2.0,453.0,68*,18.87,909.0,49.83,0.0,2.0,3.0,26+,0+,BANGLADESH,1986,1999,13,0.9629629629629629,0.07692307692307693,17.423076923076923,1,68,0.0,0.07692307692307693,0.11538461538461539,26,0,26,1.0,0.0,4.0,1.0,104,0.22958057395143489,349.0,883.0,39.52434881087203,34.84615384615385
320,774,Mohammad Ashraful ,2001-2013,175,168.0,13.0,3468.0,109,22.37,4946.0,70.11,3.0,20.0,13.0,354,29,BANGLADESH,2001,2013,12,0.96,0.07738095238095238,20.642857142857142,0,109,0.017857142857142856,0.11904761904761904,0.07738095238095238,354,29,383,2.107142857142857,0.17261904761904762,9.464285714285715,2.2797619047619047,1590,0.458477508650519,1878.0,4563.0,41.157133464825776,289.0
321,775,Mohammad Mithun ,2014-2021,34,30.0,4.0,714.0,73*,27.46,921.0,77.52,0.0,6.0,2.0,61,16,BANGLADESH,2014,2021,7,0.8823529411764706,0.13333333333333333,23.8,1,73,0.0,0.2,0.06666666666666667,61,16,77,2.033333333333333,0.5333333333333333,11.333333333333332,2.566666666666667,340,0.47619047619047616,374.0,844.0,44.312796208530806,102.0
322,777,Mohammad Rafique ,1995-2007,123,104.0,16.0,1190.0,77,13.52,1657.0,71.81,0.0,2.0,15.0,110,29,BANGLADESH,1995,2007,12,0.8455284552845529,0.15384615384615385,11.442307692307692,0,77,0.0,0.019230769230769232,0.14423076923076922,110,29,139,1.0576923076923077,0.27884615384615385,5.903846153846154,1.3365384615384615,614,0.5159663865546219,576.0,1518.0,37.94466403162055,99.16666666666667
323,780,Mohammad Sharif ,2001-2007,9,9.0,5.0,53.0,13*,13.25,102.0,51.96,0.0,0.0,1.0,1,0,BANGLADESH,2001,2007,6,1.0,0.5555555555555556,5.888888888888889,1,13,0.0,0.0,0.1111111111111111,1,0,1,0.1111111111111111,0.0,0.4444444444444444,0.1111111111111111,4,0.07547169811320754,49.0,101.0,48.51485148514851,8.833333333333334
324,781,Mominul Haque ,2012-2018,28,26.0,1.0,557.0,60,22.28,749.0,74.36,0.0,3.0,1.0,60,1,BANGLADESH,2012,2018,6,0.9285714285714286,0.038461538461538464,21.423076923076923,0,60,0.0,0.11538461538461539,0.038461538461538464,60,1,61,2.3076923076923075,0.038461538461538464,9.46153846153846,2.3461538461538463,246,0.44165170556552963,311.0,688.0,45.20348837209303,92.83333333333333
325,784,Mosaddek Hossain ,2016-2021,40,34.0,10.0,620.0,52*,25.83,741.0,83.67,0.0,3.0,1.0,57,12,BANGLADESH,2016,2021,5,0.85,0.29411764705882354,18.235294117647058,1,52,0.0,0.08823529411764706,0.029411764705882353,57,12,69,1.6764705882352942,0.35294117647058826,8.823529411764707,2.0294117647058822,300,0.4838709677419355,320.0,672.0,47.61904761904761,124.0
326,785,Mosharraf Hossain ,2008-2016,5,5.0,1.0,26.0,8,6.5,75.0,34.66,0.0,0.0,0.0,0,0,BANGLADESH,2008,2016,8,1.0,0.2,5.2,0,8,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,26.0,75.0,34.66666666666667,3.25
327,786,Mushfiqur Rahim ,2006-2021,227,213.0,36.0,6581.0,144,37.18,8325.0,79.05,8.0,40.0,10.0,517,85,BANGLADESH,2006,2021,15,0.9383259911894273,0.16901408450704225,30.896713615023476,0,144,0.03755868544600939,0.18779342723004694,0.046948356807511735,517,85,602,2.427230046948357,0.39906103286384975,12.103286384976526,2.8262910798122065,2578,0.391733779060933,4003.0,7723.0,51.83218956364107,438.73333333333335
328,788,Mustafizur Rahman ,2015-2021,68,31.0,20.0,79.0,18*,7.18,142.0,55.63,0.0,0.0,5.0,9,0,BANGLADESH,2015,2021,6,0.45588235294117646,0.6451612903225806,2.5483870967741935,1,18,0.0,0.0,0.16129032258064516,9,0,9,0.2903225806451613,0.0,1.1612903225806452,0.2903225806451613,36,0.45569620253164556,43.0,133.0,32.33082706766917,13.166666666666666
329,789,Naeem Islam ,2008-2014,59,51.0,15.0,975.0,84,27.08,1473.0,66.19,0.0,5.0,5.0,84,13,BANGLADESH,2008,2014,6,0.864406779661017,0.29411764705882354,19.11764705882353,0,84,0.0,0.09803921568627451,0.09803921568627451,84,13,97,1.6470588235294117,0.2549019607843137,8.117647058823529,1.9019607843137254,414,0.4246153846153846,561.0,1376.0,40.770348837209305,162.5
330,791,Naimur Rahman ,1995-2002,29,27.0,2.0,488.0,47,19.52,771.0,63.29,0.0,0.0,3.0,42,5,BANGLADESH,1995,2002,7,0.9310344827586207,0.07407407407407407,18.074074074074073,0,47,0.0,0.0,0.1111111111111111,42,5,47,1.5555555555555556,0.18518518518518517,7.333333333333334,1.7407407407407407,198,0.4057377049180328,290.0,724.0,40.055248618784525,69.71428571428571
331,793,Nasir Hossain ,2011-2018,65,52.0,8.0,1281.0,100,29.11,1605.0,79.81,1.0,6.0,4.0,112,15,BANGLADESH,2011,2018,7,0.8,0.15384615384615385,24.634615384615383,0,100,0.019230769230769232,0.11538461538461539,0.07692307692307693,112,15,127,2.1538461538461537,0.28846153846153844,10.346153846153845,2.4423076923076925,538,0.419984387197502,743.0,1478.0,50.27063599458727,183.0
332,795,Nazmul Hossain ,2004-2012,38,21.0,13.0,35.0,6*,4.37,128.0,27.34,0.0,0.0,4.0,0,0,BANGLADESH,2004,2012,8,0.5526315789473685,0.6190476190476191,1.6666666666666667,1,6,0.0,0.0,0.19047619047619047,0,0,0,0.0,0.0,0.0,0.0,0,0.0,35.0,128.0,27.34375,4.375
333,800,Nurul Hasan ,2016-2021,3,3.0,1.0,113.0,45*,56.5,109.0,103.66,0.0,0.0,0.0,10,2,BANGLADESH,2016,2021,5,1.0,0.3333333333333333,37.666666666666664,1,45,0.0,0.0,0.0,10,2,12,3.3333333333333335,0.6666666666666666,17.333333333333336,4.0,52,0.46017699115044247,61.0,97.0,62.88659793814433,22.6
334,807,Rubel Hossain ,2009-2021,104,53.0,24.0,144.0,17,4.96,277.0,51.98,0.0,0.0,11.0,14,2,BANGLADESH,2009,2021,12,0.5096153846153846,0.4528301886792453,2.7169811320754715,0,17,0.0,0.0,0.20754716981132076,14,2,16,0.2641509433962264,0.03773584905660377,1.2830188679245282,0.3018867924528302,68,0.4722222222222222,76.0,261.0,29.118773946360154,12.0
335,808,Sabbir Rahman ,2014-2019,66,59.0,7.0,1333.0,102,25.63,1461.0,91.23,1.0,6.0,5.0,153,24,BANGLADESH,2014,2019,5,0.8939393939393939,0.11864406779661017,22.593220338983052,0,102,0.01694915254237288,0.1016949152542373,0.0847457627118644,153,24,177,2.593220338983051,0.4067796610169492,12.8135593220339,3.0,756,0.5671417854463616,577.0,1284.0,44.93769470404985,266.6
336,809,Saiful Islam ,1990-1997,7,4.0,2.0,37.0,22*,18.5,59.0,62.71,0.0,0.0,0.0,3,0,BANGLADESH,1990,1997,7,0.5714285714285714,0.5,9.25,1,22,0.0,0.0,0.0,3,0,3,0.75,0.0,3.0,0.75,12,0.32432432432432434,25.0,56.0,44.642857142857146,5.285714285714286
337,812,Sanwar Hossain ,1998-2003,27,27.0,2.0,290.0,52,11.6,597.0,48.57,0.0,1.0,2.0,23,0,BANGLADESH,1998,2003,5,1.0,0.07407407407407407,10.74074074074074,0,52,0.0,0.037037037037037035,0.07407407407407407,23,0,23,0.8518518518518519,0.0,3.4074074074074074,0.8518518518518519,92,0.31724137931034485,198.0,574.0,34.494773519163765,58.0
338,814,Shafiul Islam ,2010-2020,60,34.0,12.0,134.0,24*,6.09,240.0,55.83,0.0,0.0,9.0,13,2,BANGLADESH,2010,2020,10,0.5666666666666667,0.35294117647058826,3.9411764705882355,1,24,0.0,0.0,0.2647058823529412,13,2,15,0.38235294117647056,0.058823529411764705,1.8823529411764706,0.4411764705882353,64,0.47761194029850745,70.0,225.0,31.11111111111111,13.4
339,815,Shahadat Hossain ,2006-2013,51,27.0,17.0,79.0,16*,7.9,151.0,52.31,0.0,0.0,3.0,7,1,BANGLADESH,2006,2013,7,0.5294117647058824,0.6296296296296297,2.925925925925926,1,16,0.0,0.0,0.1111111111111111,7,1,8,0.25925925925925924,0.037037037037037035,1.259259259259259,0.2962962962962963,34,0.43037974683544306,45.0,143.0,31.46853146853147,11.285714285714286
340,817,Shahriar Hossain ,1997-2004,20,19.0,0.0,362.0,95,19.05,682.0,53.07,0.0,2.0,4.0,36+,0+,BANGLADESH,1997,2004,7,0.95,0.0,19.05263157894737,0,95,0.0,0.10526315789473684,0.21052631578947367,36,0,36,1.894736842105263,0.0,7.578947368421052,1.894736842105263,144,0.39779005524861877,218.0,646.0,33.746130030959755,51.714285714285715
341,818,Shahriar Nafees ,2005-2011,75,75.0,5.0,2201.0,123*,31.44,3167.0,69.49,4.0,13.0,11.0,277,7,BANGLADESH,2005,2011,6,1.0,0.06666666666666667,29.346666666666668,1,123,0.05333333333333334,0.17333333333333334,0.14666666666666667,277,7,284,3.6933333333333334,0.09333333333333334,15.333333333333334,3.7866666666666666,1150,0.522489777373921,1051.0,2883.0,36.45508151231356,366.8333333333333
342,820,Shakib Al Hasan ,2006-2021,215,203.0,29.0,6600.0,134*,37.93,8035.0,82.14,9.0,49.0,11.0,596,43,BANGLADESH,2006,2021,15,0.9441860465116279,0.14285714285714285,32.51231527093596,1,134,0.04433497536945813,0.2413793103448276,0.054187192118226604,596,43,639,2.935960591133005,0.21182266009852216,13.014778325123153,3.147783251231527,2642,0.4003030303030303,3958.0,7396.0,53.515413737155214,440.0
343,827,Soumya Sarkar ,2014-2021,61,58.0,3.0,1768.0,127*,32.14,1816.0,97.35,2.0,11.0,6.0,203,43,BANGLADESH,2014,2021,7,0.9508196721311475,0.05172413793103448,30.482758620689655,1,127,0.034482758620689655,0.1896551724137931,0.10344827586206896,203,43,246,3.5,0.7413793103448276,18.448275862068968,4.241379310344827,1070,0.6052036199095022,698.0,1570.0,44.45859872611465,252.57142857142858
344,830,Syed Rasel ,2005-2010,52,27.0,11.0,81.0,15,5.06,185.0,43.78,0.0,0.0,5.0,7,0,BANGLADESH,2005,2010,5,0.5192307692307693,0.4074074074074074,3.0,0,15,0.0,0.0,0.18518518518518517,7,0,7,0.25925925925925924,0.0,1.037037037037037,0.25925925925925924,28,0.345679012345679,53.0,178.0,29.775280898876407,16.2
345,831,Taijul Islam ,2014-2020,9,5.0,1.0,63.0,39*,15.75,78.0,80.76,0.0,0.0,1.0,7,1,BANGLADESH,2014,2020,6,0.5555555555555556,0.2,12.6,1,39,0.0,0.0,0.2,7,1,8,1.4,0.2,6.8,1.6,34,0.5396825396825397,29.0,70.0,41.42857142857143,10.5
346,833,Tamim Iqbal ,2007-2021,219,217.0,9.0,7666.0,158,36.85,9753.0,78.6,14.0,51.0,19.0,831,98,BANGLADESH,2007,2021,14,0.9908675799086758,0.041474654377880185,35.327188940092164,0,158,0.06451612903225806,0.2350230414746544,0.08755760368663594,831,98,929,3.8294930875576036,0.45161290322580644,18.027649769585253,4.28110599078341,3912,0.5103052439342551,3754.0,8824.0,42.54306436990027,547.5714285714286
347,835,Tapash Baisya ,2002-2007,56,41.0,13.0,336.0,35*,12.0,576.0,58.33,0.0,0.0,4.0,26,4,BANGLADESH,2002,2007,5,0.7321428571428571,0.3170731707317073,8.195121951219512,1,35,0.0,0.0,0.0975609756097561,26,4,30,0.6341463414634146,0.0975609756097561,3.1219512195121952,0.7317073170731707,128,0.38095238095238093,208.0,546.0,38.095238095238095,67.2
348,837,Taskin Ahmed ,2014-2021,42,20.0,6.0,61.0,14,4.35,158.0,38.6,0.0,0.0,4.0,5,0,BANGLADESH,2014,2021,7,0.47619047619047616,0.3,3.05,0,14,0.0,0.0,0.2,5,0,5,0.25,0.0,1.0,0.25,20,0.32786885245901637,41.0,153.0,26.797385620915033,8.714285714285714
349,838,Tushar Imran ,2001-2007,41,40.0,0.0,574.0,65,14.35,970.0,59.17,0.0,2.0,8.0,67,1,BANGLADESH,2001,2007,6,0.975609756097561,0.0,14.35,0,65,0.0,0.05,0.2,67,1,68,1.675,0.025,6.8500000000000005,1.7,274,0.47735191637630664,300.0,902.0,33.25942350332594,95.66666666666667
350,846,PR Adams ,1996-2003,24,9.0,5.0,66.0,33*,16.5,124.0,53.22,0.0,0.0,2.0,5,0,SOUTH AFRICA,1996,2003,7,0.375,0.5555555555555556,7.333333333333333,1,33,0.0,0.0,0.2222222222222222,5,0,5,0.5555555555555556,0.0,2.2222222222222223,0.5555555555555556,20,0.30303030303030304,46.0,119.0,38.655462184873954,9.428571428571429
351,847,HM Amla ,2008-2019,181,178.0,14.0,8113.0,159,49.46,9178.0,88.39,27.0,39.0,4.0,822,53,SOUTH AFRICA,2008,2019,11,0.9834254143646409,0.07865168539325842,45.57865168539326,0,159,0.15168539325842698,0.21910112359550563,0.02247191011235955,822,53,875,4.617977528089888,0.29775280898876405,20.258426966292138,4.915730337078652,3606,0.44447183532601997,4507.0,8303.0,54.28158496928821,737.5454545454545
352,848,AM Bacher ,1997-2005,13,13.0,0.0,270.0,56,20.76,469.0,57.56,0.0,1.0,0.0,26,0,SOUTH AFRICA,1997,2005,8,1.0,0.0,20.76923076923077,0,56,0.0,0.07692307692307693,0.0,26,0,26,2.0,0.0,8.0,2.0,104,0.3851851851851852,166.0,443.0,37.471783295711056,33.75
353,849,T Bavuma ,2016-2021,13,12.0,2.0,499.0,113,49.9,568.0,87.85,1.0,2.0,0.0,42,4,SOUTH AFRICA,2016,2021,5,0.9230769230769231,0.16666666666666666,41.583333333333336,0,113,0.08333333333333333,0.16666666666666666,0.0,42,4,46,3.5,0.3333333333333333,16.0,3.8333333333333335,192,0.3847695390781563,307.0,522.0,58.81226053639846,99.8
354,850,F Behardien ,2013-2018,59,49.0,14.0,1074.0,70,30.68,1097.0,97.9,0.0,6.0,4.0,79,25,SOUTH AFRICA,2013,2018,5,0.8305084745762712,0.2857142857142857,21.918367346938776,0,70,0.0,0.12244897959183673,0.08163265306122448,79,25,104,1.6122448979591837,0.5102040816326531,9.510204081632654,2.122448979591837,466,0.4338919925512104,608.0,993.0,61.22860020140987,214.8
355,853,N Boje ,1995-2005,113,69.0,18.0,1410.0,129,27.64,1579.0,89.29,2.0,4.0,2.0,135,13,SOUTH AFRICA,1995,2005,10,0.6106194690265486,0.2608695652173913,20.434782608695652,0,129,0.028985507246376812,0.057971014492753624,0.028985507246376812,135,13,148,1.9565217391304348,0.18840579710144928,8.956521739130435,2.1449275362318843,618,0.43829787234042555,792.0,1431.0,55.34591194968554,141.0
356,856,J Botha ,2005-2012,76,48.0,17.0,578.0,46,18.64,693.0,83.4,0.0,0.0,2.0,53,2,SOUTH AFRICA,2005,2012,7,0.631578947368421,0.3541666666666667,12.041666666666666,0,46,0.0,0.0,0.041666666666666664,53,2,55,1.1041666666666667,0.041666666666666664,4.666666666666667,1.1458333333333333,224,0.3875432525951557,354.0,638.0,55.4858934169279,82.57142857142857
357,857,MV Boucher ,1998-2011,290,216.0,57.0,4523.0,147*,28.44,5342.0,84.66,1.0,25.0,16.0,341,81,SOUTH AFRICA,1998,2011,13,0.7448275862068966,0.2638888888888889,20.939814814814813,1,147,0.004629629629629629,0.11574074074074074,0.07407407407407407,341,81,422,1.5787037037037037,0.375,8.564814814814815,1.9537037037037037,1850,0.40902056157417643,2673.0,4920.0,54.32926829268293,347.9230769230769
358,859,DJ Callaghan ,1992-2000,29,25.0,6.0,493.0,169*,25.94,726.0,67.9,1.0,0.0,2.0,43,5,SOUTH AFRICA,1992,2000,8,0.8620689655172413,0.24,19.72,1,169,0.04,0.0,0.08,43,5,48,1.72,0.2,8.08,1.92,202,0.40973630831643004,291.0,678.0,42.92035398230089,61.625
359,861,WJ Cronje ,1992-2000,188,175.0,31.0,5565.0,112,38.64,7277.0,76.47,2.0,39.0,8.0,366,94,SOUTH AFRICA,1992,2000,8,0.9308510638297872,0.17714285714285713,31.8,0,112,0.011428571428571429,0.22285714285714286,0.045714285714285714,366,94,460,2.0914285714285716,0.5371428571428571,11.588571428571429,2.6285714285714286,2028,0.36442048517520215,3537.0,6817.0,51.884993398855805,695.625
